130351|130355
130352|130350
130353|130355
130354|130355
130356|130350
130357|130355
130451|130450
130452|130450
130551|130550
130552|130550
130651|130650
130652|130650
130653|130650
130654|130650
130656|130650
130657|130650
130658|130650
130851|130850
130852|130850
130952|130950
131050|130650
131051|130650
131052|130650
131053|131350
131054|131350
131150|130250
131151|130350
131152|130250
131351|131350
131352|131350
131353|131350
131355|131350
131457|131450
131551|131550
131552|131550
131650|131350
131651|131350
131652|130650
131653|131350
131751|131750
131752|131750
131753|131750
131850|131350
131950|130650
131951|130650
131952|130650
132050|130355
132250|131450
132251|131450
140151|140150
140153|140150
140156|140150
140157|140150
140158|140150
140160|140150
140162|140150
140164|140150
140250|140353
140251|140353
140252|140353
140253|140353
140254|140353
140255|140353
140256|140353
140257|140353
140258|140353
140350|140353
140351|140353
140357|140353
140358|140353
140450|140150
140451|140150
140452|140150
140454|140150
140455|140150
140550|140150
140551|140353
140552|140353
140553|140353
140554|140353
140556|140150
140557|140353
140650|140150
140651|140150
140652|140150
140655|140150
140750|140150
140751|140150
140850|140353
140851|140353
140852|140353
140853|140353
140854|140353
140950|140150
140951|140150
140952|140150
140953|140150
140954|140150
141050|140150
141051|140353
141052|140150
141150|140150
141250|140353
190150|190150
190151|190150
190152|190150
190153|190150
190155|190150
190156|190150
190158|190150
190250|190150
190251|190150
190252|190150
190254|190150
190256|190150
190259|190150
190350|190150
190351|190150
190352|190150
190450|190150
190451|190150
190452|190150
190550|190150
190551|190150
190553|190150
190650|190150
190651|190150
190652|190150
190653|190150
190750|190150
190850|190150
190851|190150
190852|190150
190853|190150
190854|190150
190950|190150
190951|190150
190952|190150
200151|200350
200152|200350
200251|200350
200351|200350
200352|200350
240151|240150
240155|240153
240156|240150
240351|240352
900351|900351
010450|010170
200150|200350
200350|200350
200250|200350
240250|240352
141251|140353
170357|170353
080851|080850
080852|080850
080265|080550
120754|120750
120753|120750
111450|110350
190753|190150
190752|190150
010854|010151
140356|140353
080455|080450
111356|110350
120351|120350
170256|170250
150356|150150
210160|210150
0202|0205
0203|0205
0204|0201
0206|0205
0207|0201
0402|0405
0404|0403
0406|0405
0507|0502
0604|0601
0605|0602
0608|0603
0609|0607
0610|0602
1005|1001
1006|1001
1507|1504
1509|1501
1602|1601
1603|1601
1604|1601
1707|1701
1708|1709
1803|1807
1804|1807
1805|1807
1806|1807
1809|1801
2102|2101
2103|2104
2105|2101
2106|2101
2107|2104
9001|9003
9004|9003
0102|0101
0104|0109
0106|0115
0107|0101
0108|0115
0110|0109
0112|0105
0113|0105
0114|0105
0302|0301
0305|0303
0306|0301
0307|0303
0703|0713
0704|0710
0705|0713
0708|0710
0711|0713
0714|0702
0907|0920
0909|0912
0913|0918
0922|0912
0923|0912
0927|0912
0928|0925
1104|1108
1105|1109
1106|1102
1107|1102
1110|1109
1112|1108
1113|1108
1114|1108
1115|1102
1116|1109
1213|1205
1318|1316
1320|1322
1404|1401
1405|1406
1407|1401
1408|1403
1410|1406
1411|1401
1412|1403
1902|1901
1903|1901
1904|1905
1906|1905
1907|1905
1908|1901
1909|1905
2001|2003
2002|2003
2003|2003
9003|9003
2402|2403
